game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
71,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-04-12&is_playoff_game=N,2017-04-12,GSW,,LAL,W (+15),0,28:03,5,12,.417,1,5,.200,2,2,1.000,2,2,4,1,0,1,1,1,13,8.6,+2,.505,.458,8.0,6.7,7.3,5.3,0.0,2.3,7.2,19.8,110,99,Patrick McCaw
1,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-04-16&is_playoff_game=Y,2017-04-16,GSW,,POR,W (+12),0,0:23,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,119,Patrick McCaw
2,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-04-19&is_playoff_game=Y,2017-04-19,GSW,,POR,W (+29),1,34:24,3,8,.375,1,3,.333,2,2,1.000,0,5,5,1,0,1,0,1,9,7.1,+27,.507,.438,0.0,12.9,6.9,3.9,0.0,2.5,0.0,10.5,110,84,Patrick McCaw
3,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-04-22&is_playoff_game=Y,2017-04-22,GSW,@,POR,W (+6),1,28:33,4,6,.667,1,2,.500,2,4,.500,2,3,5,5,3,1,0,3,11,15.9,-14,.709,.750,7.2,10.7,8.9,25.3,4.8,2.9,0.0,11.5,160,104,Patrick McCaw
4,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-04-24&is_playoff_game=Y,2017-04-24,GSW,@,POR,W (+25),0,19:24,0,3,.000,0,1,.000,0,0,,1,2,3,1,0,0,0,1,0,-0.5,-10,.000,.000,6.5,10.8,8.8,5.4,0.0,0.0,0.0,6.9,54,112,Patrick McCaw
5,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-05-02&is_playoff_game=Y,2017-05-02,GSW,,UTA,W (+12),0,3:22,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-6,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0,113,Patrick McCaw
6,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-05-04&is_playoff_game=Y,2017-05-04,GSW,,UTA,W (+11),0,1:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,113,Patrick McCaw
7,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-05-08&is_playoff_game=Y,2017-05-08,GSW,@,UTA,W (+26),0,3:53,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.1,+2,.000,.000,0.0,22.9,13.4,0.0,0.0,0.0,0.0,23.1,0,99,Patrick McCaw
8,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-05-16&is_playoff_game=Y,2017-05-16,GSW,,SAS,W (+36),0,26:39,6,8,.750,3,4,.750,3,3,1.000,1,2,3,5,3,0,2,4,18,19.0,+19,.966,.938,5.5,6.4,6.1,23.0,5.3,0.0,17.7,18.0,160,98,Patrick McCaw
9,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-05-20&is_playoff_game=Y,2017-05-20,GSW,@,SAS,W (+12),0,11:21,3,5,.600,0,1,.000,0,0,,1,1,2,0,2,0,0,0,6,6.7,+9,.600,.600,10.6,8.8,9.6,0.0,8.2,0.0,0.0,18.4,128,96,Patrick McCaw
10,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-05-22&is_playoff_game=Y,2017-05-22,GSW,@,SAS,W (+14),1,16:59,2,4,.500,2,4,.500,0,0,,1,3,4,2,0,1,0,3,6,6.5,+12,.750,.750,8.1,14.1,11.9,13.3,0.0,3.9,0.0,9.9,161,108,Patrick McCaw
11,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-06-01&is_playoff_game=Y,2017-06-01,GSW,,CLE,W (+22),0,3:28,0,2,.000,0,1,.000,0,0,,0,3,3,1,0,0,0,0,0,0.2,+3,.000,.000,0.0,81.4,38.1,30.8,0.0,0.0,0.0,23.7,30,63,Patrick McCaw
12,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-06-04&is_playoff_game=Y,2017-06-04,GSW,,CLE,W (+19),0,7:13,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+3,,,0.0,12.5,7.1,0.0,0.0,0.0,,0.0,,111,Patrick McCaw
13,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-06-07&is_playoff_game=Y,2017-06-07,GSW,@,CLE,W (+5),0,3:54,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,1.3,+4,.532,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,125,122,Patrick McCaw
14,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-06-09&is_playoff_game=Y,2017-06-09,GSW,@,CLE,L (-21),0,7:46,1,3,.333,1,2,.500,0,0,,2,1,3,0,0,0,0,0,3,3.0,-7,.500,.500,26.9,17.7,22.9,0.0,0.0,0.0,0.0,16.1,135,146,Patrick McCaw
15,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-06-12&is_playoff_game=Y,2017-06-12,GSW,,CLE,W (+9),0,11:32,2,5,.400,0,2,.000,2,2,1.000,2,1,3,1,1,0,1,2,6,4.9,-3,.510,.400,20.3,10.2,15.2,11.0,4.2,0.0,14.5,24.8,115,117,Patrick McCaw
